x_m,y_m,left_x_m,left_y_m,right_x_m,right_y_m,w_tr_left_m,w_tr_right_m,w_total_m
-7.458986123402913,-6.33139165242513,-8.48483999189201,-6.140186628370408,-6.276375571192854,-6.551813962101389,1.0435207332476975,1.2029770208950787,2.2464977541427764
-7.175269444783528,-4.809193929036458,-8.133475240901394,-4.545887000424936,-6.0921472521785835,-5.106826837333649,0.9937247538270872,1.1232715754503837,2.116996329277471
-6.7867237726847325,-3.3952291806538897,-7.736805064219094,-2.944054147259611,-5.817967310566899,-3.8552726875006176,1.0517667855955188,1.0724407261414952,2.124207511737014
-6.242173194885254,-2.2485183080037436,-7.1601594192722535,-1.622593195978598,-5.327886520299754,-2.871920897291152,1.1110719841792387,1.1065942850271988,2.2176662692064375
-5.544033209482828,-1.2246212363243103,-6.40693673519799,-0.588685019591804,-4.60049731548933,-1.9199812955849955,1.0719222763072467,1.1720860016522396,2.2440082779594865
-4.8397650718688965,-0.2689979473749797,-5.71251457745059,0.1622177998706113,-3.6366494447288584,-0.8634438919008991,0.9734673698515346,1.341958715174159,2.3154260850256936
-4.2911176681518555,0.8414247433344524,-5.198131003694819,1.0597029404108802,-2.854456615002489,0.49568364758348277,0.9329086569282693,1.4776778698103752,2.4105865267386446
-3.999939123789469,2.0513615409533186,-5.096268121130562,2.0795810991931543,-2.482364384615281,2.012299098165348,1.0966921235598335,1.5180773904568132,2.614769514016647
-3.962706724802653,3.497839132944743,-5.379625305262452,3.3683996617089247,-2.515042160053162,3.6300873357505794,1.4228186252527126,1.4536926357303686,2.876511260983081
-4.134326457977295,5.3764870166778564,-5.814377226650393,5.183935958829121,-2.7369500710613806,5.536640689727875,1.6910489334131444,1.4065240722083598,3.0975730056215043
-4.397219816843668,7.670289993286132,-6.026767882453848,7.475898260003613,-2.9628240647309725,7.841401654458188,1.6411017774965884,1.4445658082164368,3.085667585713025
-4.67273473739624,9.979877948760986,-6.0423481641273264,9.77874656520286,-3.1810215481082316,10.198940008008972,1.3843029914487919,1.5077123150315415,2.8920153064803333
-4.933276017506917,11.754045804341633,-6.017350464315423,11.444129159138829,-3.4312042519083517,12.183460079180998,1.1275042054009952,1.5622471662461768,2.689751371647172
-5.301358699798584,13.041582425435383,-6.241856796894438,12.504606800890429,-3.9228660614363853,13.828630211816733,1.0829956103310696,1.5873519370532043,2.670347547384274
-5.816451072692871,13.943752606709799,-6.569176266893466,13.17340608978543,-4.735918702528902,15.049580276878126,1.0770464122412866,1.5460934768254075,2.623139889066694
