78.58521389,20.82128843,1.1,1.1
78.93534195,20.66720362,1.1,1.1
79.28589307,20.51422708,1.1,1.1
79.6368051,20.36242999,1.1,1.1
79.98801589,20.21188351,1.1,1.1
80.33946329,20.06265875,1.1,1.1
80.69131563,19.91517411,1.1,1.1
81.04628195,19.77367682,1.1,1.1
81.40861131,19.64493425,1.1,1.1
81.77930969,19.54867678,1.1,1.1
82.1535776,19.52725581,1.1,1.1
82.52580328,19.59647549,1.1,1.1
82.89002419,19.7219804,1.1,1.1
83.24220259,19.87646411,1.1,1.1
83.58170685,20.05355796,1.1,1.1
83.90895614,20.24944173,1.1,1.1
84.22559845,20.46109618,1.1,1.1
84.53340318,20.68558157,1.1,1.1
84.83413996,20.91995791,1.1,1.1
85.12942444,21.16155128,1.1,1.1
85.42003381,21.40913759,1.1,1.1
85.70646068,21.66198492,1.1,1.1
85.98919747,21.91936159,1.1,1.1
86.26870241,22.18056755,1.1,1.1
86.54464379,22.44563155,1.1,1.1
86.81589911,22.71531234,1.1,1.1
87.08131133,22.99040033,1.1,1.1
87.33972334,23.27168613,1.1,1.1
87.589978,23.55996022,1.1,1.1
87.83091843,23.85601309,1.1,1.1
88.06138734,24.16063528,1.1,1.1
88.28022992,24.47461566,1.1,1.1
88.48871666,24.79678732,1.1,1.1
88.69524701,25.12023575,1.1,1.1
88.90952287,25.43699587,1.1,1.1
89.14124631,25.73910291,1.1,1.1
89.39934747,26.01887809,1.1,1.1
89.68496293,26.27153354,1.1,1.1
89.99470983,26.4939578,1.1,1.1
90.32514976,26.68305961,1.1,1.1
90.67284569,26.8357828,1.1,1.1
91.03445192,26.95156172,1.1,1.1
91.406774,27.03394932,1.1,1.1
91.78663127,27.08688489,1.1,1.1
92.17084343,27.11430752,1.1,1.1
92.55627089,27.11917666,1.1,1.1
92.93998743,27.09934421,1.1,1.1
93.31913603,27.05100333,1.1,1.1
93.69085967,26.97034638,1.1,1.1
94.05237867,26.85434155,1.1,1.1
94.40131245,26.70395875,1.1,1.1
94.73540837,26.52145473,1.1,1.1
