s,left,right
32.6,1.637644017569066,1.838381032201897
32.61,1.639080624246458,1.8369445603910366
32.62,1.6405143087556773,1.835504473922803
32.63,1.6419452645163726,1.8340659312915384
32.64,1.643373457632752,1.8326250104002795
32.65,1.6447988354667256,1.8311770404515306
32.66,1.6462213453802006,1.829717350647796
32.67,1.6476407170602327,1.8282420223775673
32.68,1.6490557991483845,1.8267501815246305
32.69,1.6504652174076735,1.8252417241403736
32.7,1.6518675976011041,1.8237165462762315
32.71,1.6532617332747155,1.8221745306347152
32.72,1.6546485130502133,1.820615393232772
32.73,1.65603024919865,1.8190387368208958
32.74,1.6574092811730057,1.817444161986968
32.75,1.6587878883419966,1.8158312730239181
32.76,1.6601636373552133,1.814199964830461
32.77,1.6615260700839694,1.8125506271463927
32.78,1.662863946488166,1.81088369792741
32.79,1.6641660265277072,1.8091996151292065
32.8,1.66542828752549,1.8074995321684355
32.81,1.6666803120229403,1.8057879337645995
32.82,1.6679614558087519,1.8040702734643037
32.83,1.6693110757613903,1.8023520049221813
32.84,1.6707617120706688,1.8006378613155594
32.85,1.6722441365137963,1.798921819597536
32.86,1.6736108965272032,1.7971895889441187
32.87,1.6747125341027105,1.7954266665695562
32.88,1.6754005989480039,1.7936187485701443
32.89,1.6756465489020629,1.791775196021203
32.9,1.6756536396924524,1.7899511174558012
32.91,1.6756516088204785,1.7882068478300472
32.92,1.675870193787446,1.7866027221000491
32.93,1.676496296252011,1.7851648115071725
32.94,1.677487114150384,1.783735450909063
32.95,1.6787231757892542,1.7820956483362727
32.96,1.6800849560552777,1.780026369089516
32.97,1.68145394917444,1.7773247201144329
32.98,1.6827300739720166,1.7740795692372748
32.99,1.68382925318029,1.770633212536804
33.0,1.6846679417193944,1.7673363734987886
33.01,1.685162998709215,1.7645389429151133
33.02,1.6853116825524057,1.7624251806220383
33.03,1.6852881017809604,1.7608150166395045
33.04,1.6852899064572058,1.7594798829656775
33.05,1.6855147466434697,1.7581912115987257
33.06,1.6861182205273104,1.7567548936654978
33.07,1.6869956518460818,1.7551901004574428
33.08,1.6879429063804012,1.7535975034261908
33.09,1.6887556506979984,1.7520779372670436
33.1,1.6892378920244353,1.7507264102026998
33.11,1.689379029193751,1.7495084227898663
33.12,1.6893503420366,1.748262420301831
33.13,1.689330748838652,1.7468215120719803
33.14,1.6894989510880425,1.7450190838319026
33.15,1.6899497997256236,1.7427954235452858
33.16,1.6905677343962824,1.740359075471416
33.17,1.6912047182607532,1.7379599885921362
33.18,1.6917127144797692,1.7358481118892957
33.19,1.6919669515994493,1.7342373092055978
33.2,1.6920094108576795,1.7330828071858244
33.21,1.6919548277725727,1.7322269889399688
33.22,1.691918240592391,1.7315117680367123
33.23,1.6920115052522442,1.730782307448412
33.24,1.692257779454899,1.7299743383437456
33.25,1.6925819442754413,1.72912394041778
33.26,1.692903776479549,1.728272405285645
33.27,1.6931430826713232,1.727461013554006
33.28,1.6932488702963335,1.7267202725940562
33.29,1.6932539663374115,1.726049765749908
33.3,1.6932061438677435,1.7254435622180437
33.31,1.6931531759605163,1.7248957311949442
33.32,1.6931381317156742,1.724399565422831
33.33,1.6931648617027253,1.7239418840962486
33.34,1.6932177310754535,1.7235062900789342
33.35,1.693280963923948,1.723076362950158
33.36,1.6933389004550048,1.7226363467439842
33.37,1.693380040712918,1.7221942893381552
33.38,1.693398092096422,1.7217880366616989
33.39,1.6933870909427642,1.7214573169289387
33.4,1.6933410737564876,1.7212418551189022
33.41,1.693254805433435,1.7211672899849977
33.42,1.6931254487299823,1.7212128884960587
33.43,1.6929506591091414,1.7213483892577408
33.44,1.6927280920339247,1.7215435308756994
33.45,1.6924580168412038,1.721770400485866
33.46,1.692166200436524,1.7220239944444369
33.47,1.6918928014424346,1.7223122398704982
33.48,1.6916781407800852,1.7226432097062336
33.49,1.6915616660522563,1.7230248831766137
33.5,1.6915413125338516,1.7234607847513301
33.51,1.6915562546127314,1.7239481331739162
33.52,1.6915412125378329,1.7244836692070298
33.53,1.6914309066720425,1.725064133616462
33.54,1.6911787890821621,1.725686782646614
33.55,1.6908091750862115,1.7263508226309048
33.56,1.6903631344516812,1.727055920969208
33.57,1.6898817369460617,1.7278017450613947
33.58,1.6894037231416645,1.7285879232081043
33.59,1.6889410546361483,1.7294136341824264
33.6,1.6884885566888408,1.7302777690968387
33.61,1.6880407751963762,1.7311792143742752
33.62,1.6875921932912226,1.7321168575880335
33.63,1.6871331661689508,1.7330896619697194
33.64,1.6866474333533468,1.7340967120053419
33.65,1.6861181390918403,1.7351371030913503
33.66,1.685528427631861,1.7362099306241936
33.67,1.6848755418166164,1.737314283779509
33.68,1.6842180677985314,1.7384492246660375
33.69,1.6836312714672426,1.7396138080328167
33.7,1.683190419050373,1.7408070886287357
33.71,1.6829629639776635,1.7420281200074177
33.72,1.6829095188718932,1.7432759393771444
33.73,1.682913310361261,1.7445495721070832
33.74,1.6828558360184716,1.7458480433018755
33.75,1.6826192605080357,1.74717037878757
33.76,1.682150006154501,1.7485156738799732
33.77,1.6815112949235334,1.749883150204787
33.78,1.6807787155657505,1.7512720427614443
33.79,1.6800278568317688,1.7526815865493826
33.8,1.679321646749204,1.7541110560193565
33.81,1.6786596137182535,1.7555599231779064
33.82,1.678021482302286,1.757027721741119
33.83,1.6773869704186657,1.7585139854457923
33.84,1.6767366171916847,1.7600182461635057
33.85,1.676064471333938,1.7615400050812857
33.86,1.675375643927106,1.7630787382600255
33.87,1.6746755716797894,1.764633921021014
33.88,1.6739696773871604,1.7662050287145272
33.89,1.673261256486018,1.7677915411225926
33.9,1.6725492094890293,1.7693929471828358
33.91,1.6718318931660616,1.7710087369656176
33.92,1.6711076642869822,1.7726384005412994
33.93,1.6703751745354132,1.7742814277259025
33.94,1.6696347781065661,1.7759373068671873
33.95,1.6688874387986619,1.7776055257871848
33.96,1.6681341211850045,1.7792855723072547
33.97,1.6673757069207076,1.780976934098386
33.98,1.6666114135131527,1.782679095813594
33.99,1.6658389190624991,1.7843915393141405
34.0,1.6650558437463097,1.7861137463562407
34.01,1.6642598183903008,1.7878451987232944
34.02,1.6634513897177803,1.7895853856419541
34.03,1.6626379678712504,1.7913338138587462
34.04,1.6618279497458837,1.7930899926390305
34.05,1.6610297322368541,1.7948534312481648
34.06,1.6602478946195127,1.7966236291848583
34.07,1.6594615390151233,1.798400020769384
34.08,1.6586393382152267,1.800182013640572
34.09,1.6577499336571806,1.8019690153570365
34.1,1.6567647485214745,1.8037604406770134
34.11,1.6557245173669437,1.80555588374833
34.12,1.6547423840745044,1.8073551261264076
34.13,1.653934894228333,1.8091579581708526
34.14,1.6534184721226437,1.8109641696651817
34.15,1.6532370455812704,1.812773206060191
34.16,1.6532396022053502,1.814583586909206
34.17,1.6532426989182833,1.8163936777312448
34.18,1.6530628926434687,1.8182018440453223
34.19,1.652540839966263,1.8200068812818422
34.2,1.6517038458137925,1.8218109144717398
34.21,1.650666332737413,1.8236176227282659
34.22,1.649543214093683,1.8254306939200975
34.23,1.648447371224394,1.827253540556775
34.24,1.647427429496539,1.829080867794896
34.25,1.6464561908787527,1.8308971059319017
34.26,1.6455020919501862,1.832686093709555
34.27,1.6445335737104387,1.8344316784284074
34.28,1.6435274805235311,1.8361339778179415
34.29,1.642486540144161,1.8378432245196934
34.3,1.641418447745245,1.8396192689926663
34.31,1.6403308984996978,1.8415219616958642
34.32,1.6392308781672889,1.843592340038539
34.33,1.638118963310762,1.8457014748276888
34.34,1.6369923282491692,1.8476302121825139
34.35,1.6358481159869138,1.849158567783581
34.36,1.6346834987561916,1.8500721678760834
34.37,1.6334968551480888,1.8503882112379315
34.38,1.6322881726787728,1.850432745746738
34.39,1.6310575507041092,1.8505532880166216
34.4,1.6298050885652824,1.8510973480898305
34.41,1.6285306475326529,1.8523058382122004
34.42,1.627233246932738,1.8540426846695481
34.43,1.625911720059689,1.856088516516674
34.44,1.624564900207654,1.8582239628083839
34.45,1.6231917376660223,1.8602450751739943
34.46,1.6217924238539962,1.8621115137529982
34.47,1.620367897837159,1.8638814951050917
34.48,1.6189191089602855,1.8656145908157393
34.49,1.6174469580579316,1.8673698686039346
34.5,1.6159496352621456,1.8691782406332091
34.51,1.6144212402026263,1.8710281317911177
34.52,1.6128555333085628,1.872904443753535
34.53,1.611246275009148,1.87479207819633
34.54,1.6095915692625304,1.8766791943873937
34.55,1.6079071829046327,1.878567198530493
34.56,1.6062133718770826,1.8804608636021387
34.57,1.604530392122243,1.8823649625793872
34.58,1.6028739918016268,1.8842841276317779
34.59,1.6012033043516456,1.886221222480159
34.6,1.5994388328013056,1.8881779041647249
34.61,1.597500334812229,1.8901558064429675
34.62,1.5953091989219346,1.8921565358342525
34.63,1.5929163681885625,1.894179535099057
34.64,1.590594319395829,1.8962205470453872
34.65,1.5886372325160985,1.8982749520047668
34.66,1.587339287521736,1.9003381303087192
34.67,1.586887621675592,1.902409462850159
34.68,1.5869686197447448,1.9045070453986115
34.69,1.5871223585782939,1.9066544417635183
34.7,1.5868888972355597,1.908875216419187
34.71,1.5858357911990475,1.911189119816566
34.72,1.5839436382964545,1.9135586093856052
34.73,1.581511824871926,1.9159019234649626
34.74,1.5788479855692164,1.9181361562733104
34.75,1.5762585123373156,1.9201794368013223
34.76,1.5738996373267604,1.9220749296958297
34.77,1.5716360708978157,1.9241085451234756
34.78,1.569299044886784,1.926594070280934
34.79,1.566719791129963,1.9298452923648828
34.8,1.5637961604062327,1.9340779211768233
34.81,1.5607849425139466,1.9389792311710068
34.82,1.5580632801497252,1.9440593114801157
34.83,1.5560084035998791,1.9488281222859922
34.84,1.5549715887106181,1.9528180619488718
34.85,1.5548318603780118,1.9559698000544057
34.86,1.5550563649980256,1.9585800841165504
34.87,1.5550984398773064,1.9609575999075437
34.88,1.5544125416505732,1.9634104735005091
34.89,1.5526801254483962,1.9661333246064177
34.9,1.550084143325141,1.9690700087572346
34.91,1.5468746400220144,1.972130833038791
34.92,1.5433016602802205,1.9752261045369208
34.93,1.539623454994414,1.9782807192858218
34.94,1.5361493123886858,1.9813103077873744
34.95,1.5332081108470053,1.9843653280461466
34.96,1.5311287691248203,1.9874963098393386
34.97,1.5302177076949166,1.9907502792323282
34.98,1.5302776446599535,1.9940958195053404
34.99,1.5306151226310283,1.997424243332409
35.0,1.5305156914192675,2.00062359412818
35.01,1.5292658942140926,2.0035822434450354
35.02,1.526546543587344,2.00631879988606
35.03,1.5230322249152721,2.0091801400986817
35.04,1.5195516593054752,2.012564055622424
35.05,1.5169335678655524,2.0168683379968066
35.06,1.515859366608033,2.0224025140804147
35.07,1.5159494140024659,2.0288403288843235
35.08,1.5163590958821562,2.0355769174953395
35.09,1.5162418225606904,2.0420062312759897
35.1,1.5147767763029012,2.047536611580125
35.11,1.5118671957072087,2.0519806828625913
35.12,1.5082218352150092,2.055600836299105
35.13,1.5045915711934061,2.058682982206031
35.14,1.5017270431439003,2.061513040499678
35.15,1.5001381061866774,2.064386689871455
35.16,1.4996403136461303,2.0676277484420567
35.17,1.4999248239779654,2.0715650759446795
35.18,1.5006827956378888,2.076527532112512
35.19,1.5015981149659379,2.08277292104632
35.2,1.502293725782917,2.089963579249447
35.21,1.5023621627213812,2.0974647159240445
35.22,1.5013957366433812,2.104639353817129
35.23,1.4990016797283567,2.110861540851846
35.24,1.4953265456019589,2.1159038228709925
35.25,1.4911947852244414,2.120039635640176
35.26,1.487473941198984,2.123574254804893
35.27,1.4850314758808885,2.1268129593041674
35.28,1.4843608108346855,2.13007637943271
35.29,1.4847183302743288,2.133735915884735
35.3,1.4851050363064389,2.13817345072885
35.31,1.4845219310376376,2.1437708660336687
35.32,1.482094215719125,2.1508409791518326
35.33,1.478165130218496,2.1590192799764947
35.34,1.473768327096857,2.1675573334008904
35.35,1.4699453496182182,2.175702316452636
35.36,1.4677206766612754,2.182711521488628
35.37,1.4672994135453101,2.1883279444638633
35.38,1.4677220456257698,2.1929849381313637
35.39,1.4679402573978115,2.19716849411302
35.4,1.4669057350713948,2.2013646035244165
35.41,1.4639349384430906,2.205951553765862
35.42,1.4597307432184283,2.2108982765447416
35.43,1.4553253558948693,2.216076464757437
35.44,1.4517509829698654,2.221357811300339
35.45,1.4499419773815345,2.22662162197143
35.46,1.4497013026014383,2.2318352234513883
35.47,1.4501049069456802,2.2370225034174607
35.48,1.4502167520390514,2.2422082820985736
35.49,1.4491090091357661,2.2474173791172607
35.5,1.4464001560381674,2.252674573743712
35.51,1.442587875839993,2.258004580306587
35.52,1.4382494037905242,2.263432107258515
35.53,1.433961975139053,2.268981863052115
35.54,1.4301767358057196,2.274652573682304
35.55,1.4267936418798624,2.2803293848230757
35.56,1.423562076754482,2.285866414552819
35.57,1.4202314202504056,2.291117780213816
35.58,1.416578690040329,2.29596451592229
35.59,1.41276111956117,2.3006579516415235
35.6,1.4092124721551278,2.305718732510922
35.61,1.4063727504890533,2.3116735802091353
35.62,1.4046782483212747,2.319044418235041
35.63,1.4042029736682833,2.327884484460447
35.64,1.4043596188516607,2.337391478916778
35.65,1.4044904834329137,2.3466720351896133
35.66,1.4039378669735492,2.354832786864526
35.67,1.402183133127559,2.3610898241113487
35.68,1.3994073131151885,2.3652099416027426
35.69,1.3960109973781003,2.3671327478700093
35.7,1.392394854414218,2.3667979128820975
35.71,1.3889460616895768,2.3641680672862724
35.72,1.385828432784755,2.359585989546524
35.73,1.3830221309435238,2.3537070165981375
35.74,1.3805018666341033,2.3471957655727698
35.75,1.3782417888942566,2.3407152423511306
35.76,1.376128713157862,2.334677813842703
35.77,1.373868251405678,2.3289758106244247
35.78,1.37114348244146,2.323436895241092
35.79,1.3676374850689583,2.31788873023749
35.8,1.3631263696336553,2.312183695204401
35.81,1.357925888954783,2.306317544416028
35.82,1.3525458952477882,2.3003376013629433
35.83,1.347496496124493,2.2942912573905856
35.84,1.3432692995893942,2.2882244241762395
35.85,1.339982052679889,2.282153110591275
35.86,1.3374052565904126,2.2760655514788284
35.87,1.3352962450354018,2.26994892849748
35.88,1.3334122855242618,2.2637904396140205
35.89,1.331492107481429,2.257581849262823
35.9,1.3292306130016578,2.251325717819671
35.91,1.3263163719523552,2.245026165471461
35.92,1.3224379542009246,2.2386873124050837
35.93,1.3173716871154555,2.23231304147878
35.94,1.3114824321565273,2.225905643937434
35.95,1.3053770414979156,2.2194667565937523
35.96,1.2996631124821822,2.212998014245242
35.97,1.2949302372902234,2.20650106726815
35.98,1.291315970640703,2.199977957158746
35.99,1.288483702965954,2.1934311356782876
36.0,1.286074391003402,2.186863073998531
36.01,1.2837291401042377,2.180276243239931
36.02,1.281180685145639,2.1736730828996254
36.03,1.2784092588316536,2.167055947057961
36.04,1.275436466887904,2.1604271755165536
36.05,1.2722839150400167,2.1537891080770235
36.06,1.2689955038267948,2.1471440635690033
36.07,1.2657886786361192,2.140494197574334
36.08,1.2629622384879549,2.1338415891482105
36.09,1.2608154491798969,2.1271883169067496
36.1,1.2596364177965675,2.1205364762567616
36.11,1.2593574147463855,2.1138886980378295
36.12,1.259489100615939,2.107248247492166
36.13,1.2595177039099126,2.100618426625299
36.14,1.258929539018721,2.0940025369532966
36.15,1.257382478757568,2.087402902264975
36.16,1.2550652424646411,2.080818821005992
36.17,1.2522689102691036,2.0742490082584393
36.18,1.2492845623001243,2.0676921791044207
36.19,1.2463941312074966,2.0611481717802382
36.2,1.2437964717641978,2.0546270250663254
36.21,1.2416461497335933,2.0481442156769663
36.22,1.2400973172188439,2.041715271116837
36.23,1.239298557891862,2.035355069878313
36.24,1.239166434626691,2.0290514479446387
36.25,1.2393067905143036,2.0227560262586697
36.26,1.239303738329288,2.016417893049435
36.27,1.2387413992802763,2.0099861390926383
36.28,1.2373568063856553,2.003456027118412
36.29,1.2354302882544135,1.9969868687899441
36.3,1.2333627814333938,1.9907743935214046
36.31,1.2315552224694375,1.985014330726958
36.32,1.2303769717499304,1.9798518773081168
36.33,1.229860571945182,1.9748932081369615
36.34,1.2298348177356524,1.9694184325331587
36.35,1.2301256681112227,1.9627031217543642
36.36,1.2305590500886605,1.9540360019904555
36.37,1.2309590845181517,1.9434489237540442
36.38,1.2311471553797924,1.9320997880303763
36.39,1.2309444184013656,1.9212404073223999
36.4,1.2301720293106553,1.912122594133037
36.41,1.228736692755103,1.9055722563509612
36.42,1.2268946253141422,1.9006752594987744
36.43,1.2249912895501822,1.8960731586846036
36.44,1.2233721480562676,1.8904075088640317
36.45,1.2223570769250915,1.8824409994776414
36.46,1.2219427328822603,1.8724665414123893
36.47,1.2219043137519259,1.8618255011707943
36.48,1.2220126994211873,1.8518796877181685
36.49,1.2220402938900303,1.8439792120855416
36.5,1.2218821326273592,1.8385329591813202
36.51,1.2216438305297024,1.8343335659807887
36.52,1.2214517447046453,1.8300144679829733
36.53,1.2214322322597733,1.8242091006869097
36.54,1.221655203507554,1.8159355013398102
36.55,1.2219252647960714,1.8060193628457246
36.56,1.2219691471046208,1.795816984016686
36.57,1.2215135711145646,1.7866847338299927
36.58,1.2203085412907595,1.7798801781881304
36.59,1.2184559925600085,1.7751674911759983
36.6,1.2163305965988798,1.7711535079309264
36.61,1.2143141467556156,1.7664148432843434
36.62,1.212787034523616,1.7595355580535186
36.63,1.2119576160559609,1.7500134829173588
36.64,1.211698824661154,1.7391280550881483
36.65,1.2118448730012308,1.7283643774262678
36.66,1.2122299737382258,1.7192075527921045
36.67,1.2126827441245258,1.7127647854236723
36.68,1.2130015100979215,1.70809748724488
36.69,1.212974394468307,1.7035779789034011
36.7,1.212389512295151,1.697578057604484
36.71,1.2110530815629499,1.6885639080835362
36.72,1.2091029087145484,1.6767305967656596
36.73,1.2069671782217781,1.6637872031387415
36.74,1.2050838898639367,1.6514939830960296
36.75,1.2038897922141951,1.6416061999018439
36.76,1.2035628862884777,1.634846648617963
36.77,1.2037070369495344,1.6296471758296331
36.78,1.203848912656372,1.6241315949446717
36.79,1.2035151818679994,1.6164237193708861
36.8,1.2023293215881903,1.6050486180182464
36.81,1.2005198232659302,1.591039045204157
36.82,1.1985484470685288,1.576394615732732
36.83,1.196877447594977,1.563116993746103
36.84,1.1959496813188866,1.5531213261038181
36.85,1.1957705544152462,1.5463716942731804
36.86,1.1959128057669652,1.5409024469436223
36.87,1.1959307327691313,1.5346656822065419
36.88,1.1953791808773462,1.5256160848889218
36.89,1.1940362797613715,1.5127621964743416
36.9,1.1922454660138648,1.4977806936119167
36.91,1.1904382841657861,1.4827641047279634
36.92,1.1890462787480949,1.46980495824879
36.93,1.1884263641363901,1.4606338959465084
36.94,1.188395202850915,1.4543618419278372
36.95,1.18853167145261,1.448946680153526
36.96,1.1884136151306064,1.4423412933929078
36.97,1.1876321413029813,1.4325631423451495
36.98,1.1861539409424724,1.4194585211991404
36.99,1.184365246535958,1.4049166026507411
37.0,1.1826743781668283,1.3909341107933975
37.01,1.1814894909228189,1.3795069461415461
37.02,1.1810444142407142,1.3717608593602837
37.03,1.1810680226238148,1.3663011088240058
37.04,1.1811982877415008,1.3612792096581268
37.05,1.1810731812631527,1.3548466769880663
37.06,1.1803696086107782,1.3454066742415591
37.07,1.1790924359569748,1.33348213909214
37.08,1.1774108800404213,1.3206582890643084
37.09,1.1754953867641107,1.3085282863858623
37.1,1.1735159288315817,1.2986558082278818
37.11,1.1716252221943708,1.291529263598791
37.12,1.1699542031402665,1.286279970727369
37.13,1.1686324147829152,1.2819524391660349
37.14,1.1677893836286417,1.27759123322427
37.15,1.1674716195372956,1.2725146366413964
37.16,1.1674498066870087,1.2669503754378277
37.17,1.1674374175600344,1.2613148119309265
37.18,1.1671479246386278,1.256024308438066
37.19,1.1663211111654062,1.2514269567661198
37.2,1.1649561829362054,1.2471977054947656
37.21,1.1632000144041639,1.2426283362226564
37.22,1.1612011902928097,1.2370061927811047
37.23,1.1591083286134762,1.2296328168121076
37.24,1.157071662046721,1.2204984336195777
37.25,1.1552437277773575,1.2105761784456976
37.26,1.153777239741565,1.2009145739735414
37.27,1.1528249115895217,1.1925621418262826
37.28,1.152458724327716,1.1862682144780992
37.29,1.1524423784695235,1.1816396599157615
37.3,1.1524660022203188,1.1780106926464238
37.31,1.1522197237854774,1.174715527177236
37.32,1.1514174915368256,1.1711300650905612
37.33,1.1500502234953738,1.1671149255973505
37.34,1.1482875563745627,1.1628434990047234
37.35,1.1463021068177306,1.1584943907202916
37.36,1.1442662284855094,1.154244985256065
37.37,1.1423345674618943,1.1501904598072712
37.38,1.1406331526503553,1.1462931364826925
37.39,1.1392854091923563,1.1425032494418361
37.4,1.1384147622293574,1.1387710328442016
37.41,1.1380834574247023,1.1350571953062583
37.42,1.1380850448911166,1.1313684484518336
37.43,1.1381393305263194,1.1277241295535985
37.44,1.1379661181966914,1.1241435762319987
37.45,1.1373031655202348,1.1206442181889558
37.46,1.136136704607919,1.1172170801110042
37.47,1.1346344271925453,1.1138339032401183
37.48,1.1329681593412362,1.1104659894687061
37.49,1.1313093901807014,1.1070850493473205
37.5,1.129796230640203,1.103703276170368
37.51,1.1285056041804649,1.1004070744480774
37.52,1.1275078866619916,1.0972907899470317
37.53,1.1268734539452894,1.0944487684338184
37.54,1.12663710191188,1.0919172928752048
37.55,1.126653767601923,1.089439135443405
37.56,1.126721687417738,1.0866645388072842
37.57,1.1266390764337142,1.0832437108307633
37.58,1.1262150229736343,1.0788555349266544
37.59,1.1254397961851965,1.0736567148342175
37.6,1.124453241724684,1.068198425929495
37.61,1.1233996847390242,1.0630436571548538
37.62,1.1224231742019142,1.0587536479487238
37.63,1.1216240467658034,1.0556127286573083
37.64,1.121011550380814,1.053328200332714
37.65,1.1205835480334498,1.0515352424866997
37.66,1.1203379027102143,1.0498690346310278
37.67,1.120263676820714,1.0480164859560641
37.68,1.1202986384574958,1.0459660129927226
37.69,1.1203620226566176,1.0438149693412655
37.7,1.1203730392296167,1.0416608568713512
37.71,1.120254495210924,1.0395981598524358
37.72,1.1200024006546443,1.0376599547807754
37.73,1.119681034228009,1.0358220497020936
37.74,1.1193572834329142,1.0340580641905435
37.75,1.1190979663098406,1.0323416489509087
37.76,1.1189500084791442,1.0306553699036571
37.77,1.118913098708611,1.0290029631801476
37.78,1.11898006718749,1.027391238731146
37.79,1.119143744105029,1.025827006507415
37.8,1.1193925845819603,1.0243162316429775
37.81,1.1196855585930099,1.0228591857507396
37.82,1.1199694588233895,1.0214537890340254
37.83,1.1201910395595316,1.0200979542814301
37.84,1.120299324425656,1.0187896334881812
37.85,1.1203007456673857,1.0175277704801258
37.86,1.1202621994201676,1.0163123536986325
37.87,1.1202534627259766,1.0151434213575825
37.88,1.1203442708008753,1.0140210114276818
37.89,1.120577746632497,1.012945007156485
37.9,1.1209248077781038,1.0119148719901028
37.91,1.1213442433386125,1.0109299988599585
37.92,1.121794842414942,1.0099897806974747
37.93,1.1222410860254362,1.009093623673585
37.94,1.1226919863164309,1.0082410375394797
37.95,1.1231775212141901,1.0074315808131569
37.96,1.1237277911376906,1.0066648122975352
37.97,1.1243712058792212,1.0059402900592345
37.98,1.125081806663539,1.0052575484863793
37.99,1.1257689534523856,1.0046160937972326
38.0,1.1263382335175904,1.0040154305669846
38.01,1.1266952571886306,1.0034550633725747
38.02,1.1267940778526004,1.0029345004707912
38.03,1.1267393328132254,1.0024532615571315
38.04,1.126664833469926,1.002010868543224
38.05,1.1267043912221233,1.0016068433406986
38.06,1.1269772733404237,1.0012407047592802
38.07,1.1274699604431553,1.0009119432885902
38.08,1.1280978424609363,1.0006200342563647
38.09,1.1287756355973058,1.0003644528466502
38.1,1.129419215764756,1.0001446714426647
38.11,1.1299932425336638,0.9999600446095114
38.12,1.1305279748299504,0.9998097684823481
38.13,1.131058287177326,0.9996930280491358
38.14,1.1316190531592565,0.9996090082980919
38.15,1.1322260034685516,0.9995568994393733
38.16,1.1328265371971495,0.9995359103231394
38.17,1.1333528130779587,0.9995452539569266
38.18,1.1337369898438858,0.9995841433482724
38.19,1.1339202209412473,0.9996517889205769
38.2,1.13394013454407,0.9997473733805321
38.21,1.1338929632578898,0.9998700625980678
38.22,1.133875765287562,1.000019022205924
38.23,1.1339845445680254,1.0001934186910337
38.24,1.1342550944905614,1.0003924673243054
38.25,1.1346315924597383,1.0006154576060375
38.26,1.1350505315013255,1.0008616852625905
38.27,1.1354484046410913,1.001130446020324
38.28,1.1357754377182845,1.0014209548485624
38.29,1.1360382249856278,1.0017320952371402
38.3,1.1362578214394137,1.0020626656381986
38.31,1.1364552820849263,1.0024114645038251
38.32,1.1366505190134366,1.0027773717135058
38.33,1.136848922367929,1.0031603017691506
38.34,1.137045891132747,1.0035608809970453
38.35,1.1372366274494545,1.003979749747623
38.36,1.1374164320539788,1.0044175193362175
38.37,1.1375886413634992,1.004872434646634
38.38,1.1377704486410398,1.0053386598536689
38.39,1.137980419468899,1.0058099549971715
38.4,1.1382371194293757,1.0062800801169933
38.41,1.1385496392125298,1.006746404043406
38.42,1.1388823272670137,1.0072233370007289
38.43,1.139186337785972,1.0077303146322185
38.44,1.139412823069819,1.0082867733020335
38.45,1.1395171419144419,1.008908770080099
38.46,1.1395186287807766,1.0095609670931067
38.47,1.1394864009916048,1.01016803333354
38.48,1.139490887702098,1.0106535839314312
38.49,1.1396022582434,1.0109417148139141
38.5,1.1398582952442786,1.011016452596034
38.51,1.1402333651006313,1.010979173860004
38.52,1.1406944754912982,1.010944872288364
38.53,1.141208634095117,1.011028541563653
38.54,1.1417484509120306,1.0113226603981003
38.55,1.1423170091813948,1.0117972396788877
38.56,1.142927703407203,1.0123808507161196
38.57,1.1435939362628396,1.0130020319882156
38.58,1.1443287690685175,1.0135917973521427
38.59,1.145138968782656,1.0141268052622783
38.6,1.146025767793818,1.014623849014475
38.61,1.1469902098845115,1.0151010896123576
38.62,1.1480333432817984,1.015576655608905
38.63,1.1491571536258156,1.016061831303688
38.64,1.1503657156808254,1.016552647854041
38.65,1.151663386516609,1.0170430752443287
38.66,1.1530545232029468,1.0175270834589154
38.67,1.1545434233369585,1.017999379575859
38.68,1.1561340110293534,1.0184592995979602
38.69,1.1578300657453362,1.0189079722389902
38.7,1.1596353666348804,1.0193465301196094
38.71,1.161553679284058,1.019776012037652
38.72,1.1635884611677978,1.020195325555989
38.73,1.1657428637783984,1.020601261725689
38.74,1.1680200254699709,1.0209905207196737
38.75,1.1704230867440992,1.021359809529212
38.76,1.1729560864333675,1.0217086873898815
38.77,1.175625347896969,1.0220439670196002
38.78,1.1784375522935995,1.0223735971670143
38.79,1.181399380781962,1.02270552658077
38.8,1.1845163762769007,1.0230445864242044
38.81,1.18778580074262,1.0233729268069032
38.82,1.1912012553910531,1.023662671245796
38.83,1.1947563252274598,1.023885898868637
38.84,1.1984453709656147,1.0240157906849023
38.85,1.2022848978092502,1.0240569836031228
38.86,1.2063162480629457,1.0240493952422012
38.87,1.2105820804858238,1.0240348132239796
38.88,1.215125011671678,1.024055011524476
38.89,1.2199413273906201,1.0241367702316964
38.9,1.2248924997361235,1.0242632401387193
38.91,1.2298156154966724,1.024409680304717
38.92,1.2345477614607543,1.0245513497888605
38.93,1.2389791140389075,1.02466588094468
38.94,1.243449364523933,1.024751001034887
38.95,1.2485244378392892,1.0248145507676916
38.96,1.254771978342891,1.0248644477161208
38.97,1.2627484432344036,1.0249084838606821
38.98,1.2725986431827587,1.02494982983623
38.99,1.2839457224495554,1.0249857997949243
39.0,1.2963792464456716,1.0250133309162945
39.01,1.3094887703800175,1.0250293608174286
39.02,1.322809053811387,1.0250331772788541
39.03,1.3356919527026443,1.0250319127429095
39.04,1.3474512064165678,1.025034334457613
39.05,1.357400554315927,1.0250492096709822
39.06,1.364964127516472,1.0250836496732862
39.07,1.3706603824190706,1.0251283500680526
39.08,1.3756333209764229,1.025164622813962
39.09,1.381034286392712,1.0251736697455072
